1500000US370630016034,3.7063E+11,"Block Group 4, Census Tract 16.03, Durham County, North Carolina",61137500
1500000US370630016041,3.7063E+11,"Block Group 1, Census Tract 16.04, Durham County, North Carolina",78223300
1500000US370630016042,3.7063E+11,"Block Group 2, Census Tract 16.04, Durham County, North Carolina",128467900
1500000US370630016043,3.7063E+11,"Block Group 3, Census Tract 16.04, Durham County, North Carolina",57223400
1500000US370630017051,3.7063E+11,"Block Group 1, Census Tract 17.05, Durham County, North Carolina",47090000
1500000US370630017052,3.7063E+11,"Block Group 2, Census Tract 17.05, Durham County, North Carolina",112999400
1500000US370630017053,3.7063E+11,"Block Group 3, Census Tract 17.05, Durham County, North Carolina",34438800
1500000US370630017061,3.7063E+11,"Block Group 1, Census Tract 17.06, Durham County, North Carolina",94764200
1500000US370630017062,3.7063E+11,"Block Group 2, Census Tract 17.06, Durham County, North Carolina",73746300
1500000US370630017071,3.7063E+11,"Block Group 1, Census Tract 17.07, Durham County, North Carolina",49901900
1500000US370630017072,3.7063E+11,"Block Group 2, Census Tract 17.07, Durham County, North Carolina",70229200
1500000US370630017073,3.7063E+11,"Block Group 3, Census Tract 17.07, Durham County, North Carolina",13259900
1500000US370630017074,3.7063E+11,"Block Group 4, Census Tract 17.07, Durham County, North Carolina",73964700
1500000US370630017075,3.7063E+11,"Block Group 5, Census Tract 17.07, Durham County, North Carolina",115762300
1500000US370630017081,3.7063E+11,"Block Group 1, Census Tract 17.08, Durham County, North Carolina",129055000
1500000US370630017091,3.7063E+11,"Block Group 1, Census Tract 17.09, Durham County, North Carolina",13515200
1500000US370630017092,3.7063E+11,"Block Group 2, Census Tract 17.09, Durham County, North Carolina",9555200
1500000US370630017093,3.7063E+11,"Block Group 3, Census Tract 17.09, Durham County, North Carolina",59852600
1500000US370630017101,3.7063E+11,"Block Group 1, Census Tract 17.10, Durham County, North Carolina",57349600
1500000US370630017102,3.7063E+11,"Block Group 2, Census Tract 17.10, Durham County, North Carolina",26891400
1500000US370630017111,3.7063E+11,"Block Group 1, Census Tract 17.11, Durham County, North Carolina",24062000
1500000US370630017112,3.7063E+11,"Block Group 2, Census Tract 17.11, Durham County, North Carolina",26350400
1500000US370630017113,3.7063E+11,"Block Group 3, Census Tract 17.11, Durham County, North Carolina",30218100
1500000US370630018011,3.7063E+11,"Block Group 1, Census Tract 18.01, Durham County, North Carolina",68132800
1500000US370630018012,3.7063E+11,"Block Group 2, Census Tract 18.01, Durham County, North Carolina",10961900
1500000US370630018013,3.7063E+11,"Block Group 3, Census Tract 18.01, Durham County, North Carolina",67460700
1500000US370630018014,3.7063E+11,"Block Group 4, Census Tract 18.01, Durham County, North Carolina",16590000
1500000US370630018015,3.7063E+11,"Block Group 5, Census Tract 18.01, Durham County, North Carolina",15950200
1500000US370630018021,3.7063E+11,"Block Group 1, Census Tract 18.02, Durham County, North Carolina",31087900
1500000US370630018022,3.7063E+11,"Block Group 2, Census Tract 18.02, Durham County, North Carolina",29821700
1500000US370630018023,3.7063E+11,"Block Group 3, Census Tract 18.02, Durham County, North Carolina",30126200
1500000US370630018024,3.7063E+11,"Block Group 4, Census Tract 18.02, Durham County, North Carolina",14315800
1500000US370630018061,3.7063E+11,"Block Group 1, Census Tract 18.06, Durham County, North Carolina",47188700
1500000US370630018062,3.7063E+11,"Block Group 2, Census Tract 18.06, Durham County, North Carolina",92472000
1500000US370630018071,3.7063E+11,"Block Group 1, Census Tract 18.07, Durham County, North Carolina",67227700
1500000US370630018072,3.7063E+11,"Block Group 2, Census Tract 18.07, Durham County, North Carolina",82026400
1500000US370630018073,3.7063E+11,"Block Group 3, Census Tract 18.07, Durham County, North Carolina",67321800
1500000US370630018081,3.7063E+11,"Block Group 1, Census Tract 18.08, Durham County, North Carolina",67603500
1500000US370630018082,3.7063E+11,"Block Group 2, Census Tract 18.08, Durham County, North Carolina",183524300
1500000US370630018091,3.7063E+11,"Block Group 1, Census Tract 18.09, Durham County, North Carolina",77666200
1500000US370630018092,3.7063E+11,"Block Group 2, Census Tract 18.09, Durham County, North Carolina",99806300
1500000US370630019001,3.7063E+11,"Block Group 1, Census Tract 19, Durham County, North Carolina",18578400
1500000US370630019002,3.7063E+11,"Block Group 2, Census Tract 19, Durham County, North Carolina",95440200
1500000US370630020071,3.7063E+11,"Block Group 1, Census Tract 20.07, Durham County, North Carolina",88724800
1500000US370630020072,3.7063E+11,"Block Group 2, Census Tract 20.07, Durham County, North Carolina",82983100
1500000US370630020073,3.7063E+11,"Block Group 3, Census Tract 20.07, Durham County, North Carolina",30680900
1500000US370630020081,3.7063E+11,"Block Group 1, Census Tract 20.08, Durham County, North Carolina",71982700
1500000US370630020082,3.7063E+11,"Block Group 2, Census Tract 20.08, Durham County, North Carolina",193637400
1500000US370630020091,3.7063E+11,"Block Group 1, Census Tract 20.09, Durham County, North Carolina",29675300
1500000US370630020092,3.7063E+11,"Block Group 2, Census Tract 20.09, Durham County, North Carolina",24569200
1500000US370630020093,3.7063E+11,"Block Group 3, Census Tract 20.09, Durham County, North Carolina",35994300
1500000US370630020131,3.7063E+11,"Block Group 1, Census Tract 20.13, Durham County, North Carolina",40433800
1500000US370630020132,3.7063E+11,"Block Group 2, Census Tract 20.13, Durham County, North Carolina",27439900
1500000US370630020133,3.7063E+11,"Block Group 3, Census Tract 20.13, Durham County, North Carolina",77138400
1500000US370630020151,3.7063E+11,"Block Group 1, Census Tract 20.15, Durham County, North Carolina",58305900
1500000US370630020152,3.7063E+11,"Block Group 2, Census Tract 20.15, Durham County, North Carolina",45070400
1500000US370630020153,3.7063E+11,"Block Group 3, Census Tract 20.15, Durham County, North Carolina",40328600
1500000US370630020161,3.7063E+11,"Block Group 1, Census Tract 20.16, Durham County, North Carolina",51682000
1500000US370630020162,3.7063E+11,"Block Group 2, Census Tract 20.16, Durham County, North Carolina",60023200
1500000US370630020171,3.7063E+11,"Block Group 1, Census Tract 20.17, Durham County, North Carolina",137121500
1500000US370630020172,3.7063E+11,"Block Group 2, Census Tract 20.17, Durham County, North Carolina",86424300
1500000US370630020173,3.7063E+11,"Block Group 3, Census Tract 20.17, Durham County, North Carolina",138460600
1500000US370630020181,3.7063E+11,"Block Group 1, Census Tract 20.18, Durham County, North Carolina",184149300
1500000US370630020182,3.7063E+11,"Block Group 2, Census Tract 20.18, Durham County, North Carolina",98583700
1500000US370630020183,3.7063E+11,"Block Group 3, Census Tract 20.18, Durham County, North Carolina",143971900
1500000US370630020191,3.7063E+11,"Block Group 1, Census Tract 20.19, Durham County, North Carolina",55419900
1500000US370630020192,3.7063E+11,"Block Group 2, Census Tract 20.19, Durham County, North Carolina",63327300
1500000US370630020193,3.7063E+11,"Block Group 3, Census Tract 20.19, Durham County, North Carolina",104162100
1500000US370630020201,3.7063E+11,"Block Group 1, Census Tract 20.20, Durham County, North Carolina",121341400
1500000US370630020202,3.7063E+11,"Block Group 2, Census Tract 20.20, Durham County, North Carolina",211027300
1500000US370630020211,3.7063E+11,"Block Group 1, Census Tract 20.21, Durham County, North Carolina",118163800
1500000US370630020212,3.7063E+11,"Block Group 2, Census Tract 20.21, Durham County, North Carolina",45860300
1500000US370630020221,3.7063E+11,"Block Group 1, Census Tract 20.22, Durham County, North Carolina",65738400
1500000US370630020222,3.7063E+11,"Block Group 2, Census Tract 20.22, Durham County, North Carolina",120771400
